NH3_ug_m3,temperature_C,humidity_%,SO2_ug_m3
6.731,19.74,29.41,9.974
7.914,20.52,37.9,10.201
9.604,21.3,42.84,9.21
8.72,21.8,33.14,9.768
9.137,22.28,40.67,9.943
6.301,24.66,39.49,10.809
9.007,23.31,50.31,9.545
8.179,23.7,43.54,12.329
8.123,26.1,53.97,12.556
9.506,26.5,47.43,7.974
10.817,23.9,54.56,10.513
9.052,23.72,53.76,10.197
11.73,20.89,52.99,10.625
10.477,18.29,50.66,9.139
10.015,19.33,54.84,10.636
9.616,18.07,50.99,9.789
8.258,16.44,48.72,11.038
10.219,15.27,55.71,7.955
9.766,16.22,50.08,9.218
9.891,13.81,48.31,8.352
8.718,14.24,42.1,10.126
8.735,14.45,40.99,6.625
8.809,16.56,39.09,10.033
7.397,16.19,40.16,9.959
8.676,17.88,40.58,9.712
7.82,19.15,37.62,8.085
10.685,20.98,34.84,11.028
8.211,20.71,41.85,10.206
11.183,23.64,40.21,11.814
8.294,25.82,35.97,10.3
7.18,24.99,35.13,11.302
10.615,26.84,46.93,9.552
9.704,26.43,44.49,9.629
9.428,25.26,51.46,9.796
9.378,23.62,48.29,9.921
10.636,22.52,53.2,10.182
10.477,22.21,51.95,10.618
10.93,19.52,60.75,9.319
8.251,16.44,57.27,8.302
10.503,18.09,58.06,11.673
9.447,15.1,51.49,6.992
8.637,14.51,53.03,9.115
11.106,15.17,48.18,9.423
8.368,14.98,51.54,11.563
11.015,13.57,43.3,8.568
9.684,15.97,36.07,10.103
9.715,17.72,32.01,7.783
6.787,16.24,45.41,10.57
7.359,20.33,39.85,7.147
8.662,18.23,39.84,10.277
8.564,23.93,43.89,11.625
8.56,22.1,32.13,9.669
7.799,23.81,38.57,10.237
9.308,22.16,40.72,11.977
6.512,24.85,46.56,11.616
8.657,25.37,42.89,10.057
9.271,24.82,42.93,8.21
9.395,23.75,44.82,9.004
7.395,22.5,55.91,10.318
10.458,23.95,49.62,11.127
8.95,21.43,51.18,10.875
8.565,21.95,56.2,8.94
11.283,18.17,50.59,7.969
7.555,17.08,45.77,8.512
9.589,17.54,44.99,6.193
8.621,13.82,49.43,8.951
37.975,13.81,49.72,38.304
9.891,16.52,44.78,8.051
10.102,13.97,45.24,7.795
8.218,13.69,35.14,10.395
8.339,18.91,33.75,11.384
8.002,16.03,47.67,9.71
7.728,19.13,42.79,10.385
6.865,20.28,40.66,12.848
10.619,18.12,35.22,11.376
6.53,22.38,37.71,9.353
10.252,24.27,39.92,13.246
8.485,24.96,46.84,9.147
8.36,26.12,45.13,11.884
8.535,24.74,47.69,11.32
9.689,25.89,46.99,7.964
8.962,23.7,52.76,9.69
9.59,22.04,52.45,9.275
11.332,21.14,52.69,10.089
9.586,19.74,50.34,7.808
12.717,21.41,53.13,10.202
10.035,17.09,49.0,7.949
9.435,18.03,52.35,5.345
10.385,16.35,51.6,8.86
7.972,15.75,39.97,9.354
5.566,17.01,46.74,8.066
11.604,14.78,40.81,9.827
8.167,16.21,45.44,6.509
4.716,16.02,44.07,6.054
5.198,16.59,38.16,9.89
8.743,20.56,40.79,5.828
9.483,17.28,40.15,10.711
7.289,21.85,36.6,8.007
8.888,22.39,43.93,10.796
7.497,22.23,35.69,7.905
8.864,25.8,45.75,10.625
8.036,22.42,40.62,11.752
7.89,24.51,40.07,11.724
10.425,23.85,44.11,10.417
8.294,25.63,43.19,10.221
6.839,23.3,52.66,11.155
9.154,24.36,44.76,10.307
9.66,22.58,58.0,11.295
10.114,21.02,49.5,8.987
8.974,20.77,56.86,11.37
10.115,18.69,53.34,7.213
9.52,16.5,53.53,7.384
11.39,20.13,48.81,7.559
7.665,15.39,50.93,4.899
9.199,12.81,48.13,9.521
7.051,14.4,39.62,11.342
8.356,14.06,39.53,7.513
7.778,17.07,39.29,6.38
8.308,17.26,36.78,9.695
7.634,18.39,43.54,10.913
5.032,18.67,37.75,8.996
7.296,20.07,34.34,9.307
5.42,21.26,35.76,11.508
8.184,22.81,36.51,9.526
9.08,24.95,38.64,13.177
10.34,25.14,37.15,12.504
9.996,25.84,40.13,9.719
8.161,26.01,48.52,11.065
8.759,26.3,48.26,9.36
11.762,25.08,48.84,9.36
8.754,24.37,51.12,10.39
9.667,24.33,52.2,8.978
7.228,20.9,52.34,7.762
7.611,19.38,55.52,7.938
9.982,17.69,54.95,9.334
5.595,18.13,46.09,6.512
8.24,14.65,50.58,7.53
11.771,16.63,43.43,10.779
7.577,15.45,50.07,8.602
7.195,16.87,48.46,5.924
9.52,14.87,40.88,9.29
7.442,15.94,40.92,10.982
9.738,18.32,31.29,9.227
12.755,19.67,42.35,8.376
7.244,18.4,40.5,9.022
7.445,20.73,41.99,8.751
7.844,22.16,43.61,10.239
9.064,23.46,33.57,10.468
7.589,23.73,43.29,12.807
8.821,26.38,47.31,11.73
9.945,23.07,37.34,10.994
7.931,25.0,44.71,12.411
12.042,25.88,46.01,10.701
11.171,25.39,52.81,7.903
8.305,25.67,41.47,9.917
8.604,24.45,59.58,5.58
10.649,21.46,52.67,8.726
9.862,22.07,57.06,9.026
10.482,18.36,52.88,4.93
9.792,19.13,54.29,7.385
9.423,19.15,41.76,8.507
9.816,17.64,47.85,8.698
8.324,15.81,50.85,10.815
8.729,15.21,46.49,8.92
8.092,13.95,36.72,8.667
6.568,16.66,41.58,8.324
7.826,15.74,36.4,8.418
9.463,17.16,34.79,6.688
8.485,17.89,31.53,9.603
9.898,20.06,39.81,10.841
6.198,21.87,42.06,9.447
5.704,23.44,46.89,11.692
7.089,23.43,33.78,9.176
8.22,26.23,44.4,11.278
9.442,25.19,46.6,15.464
7.634,24.67,43.01,12.076
8.003,25.71,43.74,11.555
11.398,27.3,44.99,12.591
9.936,24.55,48.88,8.66
9.594,22.68,53.07,10.357
5.319,20.07,58.5,9.805
9.652,20.35,57.76,8.601
12.277,19.6,46.6,8.161
9.1,17.65,49.11,7.119
8.021,15.08,56.19,9.803
8.507,15.26,46.41,8.044
10.318,17.53,47.18,11.432
7.903,17.44,38.46,8.356
10.092,14.82,47.82,5.972
7.112,17.19,33.63,7.951
7.983,15.77,33.06,9.735
9.699,19.9,42.56,7.415
9.041,19.72,45.24,7.262
8.778,21.86,36.12,10.617
8.559,19.95,37.37,11.272
7.984,24.03,41.99,11.73
8.885,24.24,40.78,11.821
10.823,26.07,39.79,9.852
8.812,26.64,41.27,11.592
8.855,25.79,39.02,9.683
9.368,24.82,48.29,12.146
7.712,25.98,48.92,12.841
7.399,24.18,49.19,9.014
9.099,22.17,48.2,9.477
9.935,20.91,49.41,11.142
9.638,18.94,55.76,9.557
8.134,18.81,56.54,8.574
9.505,19.54,50.9,8.57
10.512,17.39,49.21,8.671
11.039,15.75,45.87,6.826
7.883,16.85,51.1,6.106
11.102,14.82,45.36,9.572
7.505,16.1,44.64,6.258
11.039,16.27,42.67,10.024
9.708,18.22,38.35,10.711
7.262,16.43,33.65,6.759
6.369,18.5,33.52,9.87
6.672,18.85,41.75,10.552
6.993,21.8,34.61,11.021
10.942,24.77,36.67,12.607
8.04,23.75,35.04,10.798
5.654,24.54,36.37,8.324
6.63,26.69,40.09,9.666
9.207,27.1,51.99,11.59
8.508,25.54,49.94,11.958
11.43,25.97,47.13,13.826
8.046,23.06,55.22,8.151
8.891,24.97,51.55,10.586
9.813,24.69,58.38,10.644
10.646,21.44,62.08,9.439
9.657,17.02,57.08,6.99
10.89,17.65,52.54,8.25
11.216,18.02,53.69,8.461
7.358,15.98,49.3,6.734
9.073,17.52,39.96,6.812
8.835,16.63,42.57,8.63
9.368,15.24,39.32,9.493
9.452,16.63,38.48,9.821
9.927,16.31,46.71,7.919
6.647,18.2,42.75,12.137
7.786,18.96,39.23,7.491
4.917,22.33,40.44,10.818
9.134,24.75,29.9,12.221
10.135,21.7,41.18,13.182
5.831,22.15,43.29,12.144
9.695,24.96,32.23,12.085
8.243,23.93,46.18,12.267
9.645,25.98,39.5,14.671
8.948,26.65,39.38,10.099
8.465,27.04,54.5,8.925
8.139,24.7,46.82,10.49
9.39,23.19,49.26,9.599
9.743,19.84,56.88,8.628
9.481,20.95,51.97,10.704
7.724,19.71,52.2,9.564
10.894,19.19,51.31,10.404
11.556,16.53,52.24,9.978
7.518,16.07,48.29,6.841
7.802,14.32,47.72,8.779
9.144,13.27,43.14,9.94
8.068,14.86,44.49,10.22
6.482,14.81,42.41,6.483
7.319,17.89,47.09,8.026
6.524,17.9,36.7,7.409
5.982,19.08,36.69,11.996
7.43,19.84,38.11,13.033
8.902,18.44,41.28,13.657
8.661,25.33,33.86,12.283
9.796,23.36,39.91,10.886
8.886,24.86,31.12,10.462
10.992,24.11,42.0,13.392
8.414,27.19,49.44,12.009
6.076,26.02,44.32,8.957
7.922,24.36,49.86,8.698
8.777,24.09,48.69,13.251
7.959,25.54,48.64,10.293
11.112,22.23,56.77,9.973
9.533,20.8,48.97,8.845
7.735,18.6,54.05,9.313
11.173,16.25,53.31,8.482
10.643,17.29,47.4,11.667
9.265,17.08,49.78,7.258
8.535,17.51,43.48,6.374
7.855,13.43,47.21,7.753
7.116,14.94,37.79,8.857
7.094,16.1,39.76,7.281
5.763,17.58,38.45,7.958
5.403,18.45,42.64,9.987
5.34,19.68,37.95,10.721
7.932,21.61,40.94,9.561
7.769,21.33,39.61,9.281
6.313,24.74,40.38,10.1
9.179,25.18,38.13,11.494
9.904,25.07,45.2,13.383
8.84,27.87,41.62,8.463
10.974,27.99,38.2,8.905
6.793,27.07,46.33,9.03
8.021,21.83,50.93,12.585
8.591,26.55,44.35,12.654
8.941,24.58,48.51,9.455
9.678,24.83,47.92,10.595
7.129,22.61,56.27,8.663
11.048,21.72,59.54,10.64
9.487,19.68,51.21,8.741
9.733,19.21,52.9,11.175
10.321,19.19,51.14,8.859
5.572,16.55,53.4,9.212
8.678,14.34,42.48,6.566
5.591,16.03,42.14,9.567
10.402,17.36,39.73,10.717
9.042,17.78,39.73,9.789
7.107,17.23,48.18,9.401
7.591,17.97,37.48,10.46
6.991,20.34,33.67,11.399
9.458,23.49,32.74,10.838
6.818,25.62,43.17,10.406
7.112,25.86,35.99,12.379
7.04,26.82,43.74,11.914
8.481,25.96,40.3,13.076
6.979,24.13,40.02,10.643
7.956,25.51,49.58,8.804
11.57,25.24,46.57,8.615
6.353,24.16,52.45,9.49
9.407,23.79,54.01,9.225
10.458,23.05,55.0,7.407
8.775,22.25,52.02,12.449
9.908,19.6,55.56,8.491
8.675,16.44,48.33,7.446
10.447,17.11,40.93,6.864
7.46,16.95,51.92,8.036
9.169,17.86,47.82,8.218
6.729,15.64,42.62,9.301
10.198,17.11,37.11,12.642
7.394,17.34,32.92,7.787
12.388,17.84,39.61,9.989
6.385,19.94,44.73,9.724
7.225,19.24,36.78,12.189
8.41,20.64,35.62,10.914
7.254,22.61,37.24,12.066
6.308,23.06,46.85,9.529
9.114,25.47,42.41,15.922
7.434,24.8,37.33,10.731
8.797,26.43,43.1,14.412
10.544,26.21,46.39,6.391
7.245,26.41,42.91,11.933
12.304,25.1,52.1,13.437
9.673,24.45,47.45,12.045
7.606,23.94,45.95,10.643
10.743,22.86,53.09,8.977
10.59,21.32,52.73,11.147
10.631,22.08,52.79,7.341
11.313,17.64,48.93,7.35
8.898,17.71,48.22,8.878
9.393,15.11,53.58,8.482
8.572,16.94,48.9,8.31
6.302,15.09,41.21,9.694
7.677,16.26,35.17,8.18
10.729,16.65,37.38,10.167
9.847,18.23,40.01,12.122
35.199,18.26,35.59,55.913
8.621,19.42,34.48,9.826
11.247,23.15,34.68,9.203
6.611,23.06,37.02,11.389
8.04,23.25,41.25,14.281
6.46,24.66,39.38,10.954
5.283,27.73,41.29,10.894
6.922,25.97,42.07,7.738
9.953,25.6,43.04,11.24
10.969,25.43,50.69,12.424
8.515,25.1,52.01,10.589
6.102,24.25,58.88,10.919
8.684,22.39,54.41,10.281
8.738,21.37,50.78,10.312
11.192,20.43,49.42,9.312
10.211,20.84,56.58,9.383
10.762,18.47,48.71,7.946
10.003,17.64,53.94,7.54
9.183,18.62,46.0,9.533
7.565,18.15,48.51,10.341
9.693,16.19,40.79,9.241
9.463,15.94,46.07,6.438
5.541,16.16,36.09,9.35
6.095,18.82,40.46,6.707
9.558,18.78,37.3,10.185
5.657,19.77,37.7,8.558
7.42,20.55,35.44,7.426
6.347,21.9,35.62,8.301
7.445,24.41,38.72,11.764
10.718,23.48,35.36,11.192
5.172,27.05,36.99,14.982
5.15,25.72,41.52,12.113
10.978,26.35,43.43,10.439
9.28,24.75,43.07,9.147
48.732,25.84,52.72,48.318
11.136,24.67,49.34,12.911
10.764,23.97,51.05,10.684
9.469,24.59,47.44,9.482
11.118,21.74,61.31,8.308
9.503,19.28,62.46,7.421
11.524,18.17,48.83,10.11
7.349,18.7,55.59,8.176
8.76,18.75,48.66,11.578
7.09,17.03,53.51,8.236
8.598,17.45,46.36,8.371
6.353,17.53,43.34,6.188
7.035,19.0,31.01,12.792
6.046,15.75,35.84,7.353
9.32,19.93,38.17,9.627
6.147,21.51,38.08,7.109
8.51,20.02,32.15,9.768
7.397,21.86,34.37,6.741
5.693,23.1,40.3,7.969
5.611,24.29,33.82,13.51
7.82,25.38,41.55,10.684
10.055,26.75,47.89,10.285
10.402,27.66,46.55,12.69
7.57,27.75,48.42,7.813
8.201,24.95,40.93,12.232
11.3,24.15,47.38,11.961
10.316,25.7,60.16,10.983
7.82,23.7,50.34,10.861
10.454,21.73,58.07,7.601
9.481,20.9,50.3,8.335
7.71,19.09,50.83,7.623
9.759,18.72,52.73,10.641
9.423,16.89,49.41,8.733
9.56,17.12,48.61,10.042
4.642,14.91,41.73,8.614
7.807,16.07,38.39,10.781
10.635,16.58,37.46,7.917
7.871,17.74,37.22,7.934
9.423,18.11,37.16,8.552
7.997,19.79,41.43,7.489
9.158,19.91,37.35,10.108
9.058,23.68,39.21,9.596
8.389,24.13,38.64,12.498
3.665,23.21,34.89,9.695
10.132,25.05,41.07,12.353
7.705,26.96,43.46,11.495
9.542,26.07,48.04,12.83
10.881,25.72,42.8,13.45
11.039,25.97,40.84,14.759
8.774,25.67,51.37,11.658
10.007,22.5,53.35,10.247
10.538,23.68,52.01,10.24
8.6,20.76,53.12,8.922
10.738,20.41,56.25,11.899
8.171,19.18,50.1,8.81
11.182,17.56,49.55,6.102
8.315,16.17,49.32,8.737
9.663,16.55,42.2,9.325
10.314,18.77,44.39,9.82
7.31,15.36,42.67,8.596
7.825,19.52,47.55,11.849
8.36,17.98,38.15,10.174
7.705,19.37,38.87,8.88
5.318,19.23,40.95,11.165
7.923,20.9,33.65,8.331
7.414,22.51,42.78,9.361
8.774,23.07,45.13,13.215
7.6,25.11,39.23,11.226
5.795,25.67,38.84,9.253
8.79,28.87,49.44,10.512
10.829,25.42,48.18,13.031
8.747,26.78,47.4,13.507
8.652,26.45,54.71,9.795
9.151,24.07,55.94,9.776
8.625,25.15,50.58,7.248
8.697,22.64,53.72,9.961
9.203,18.83,55.31,9.514
10.954,21.32,52.84,11.795
7.616,17.98,46.36,8.841
10.723,17.03,46.9,8.812
9.269,18.32,43.57,7.741
6.467,16.58,49.04,9.232
8.897,18.02,40.26,13.075
8.534,18.54,43.7,8.663
5.766,16.82,48.33,8.047
8.601,19.34,45.06,7.7
8.631,18.51,30.72,10.915
8.096,23.31,32.16,9.963
7.104,21.09,33.89,13.72
9.941,24.45,32.6,11.299
9.819,25.43,31.46,11.29
8.132,25.84,39.3,14.497
11.354,25.45,43.82,10.37
8.819,26.57,46.75,12.916
8.016,24.34,43.1,7.456
9.583,27.02,45.98,11.852
9.407,26.67,50.42,10.666
9.554,25.62,50.22,9.726
8.03,20.85,55.17,6.881
9.604,21.7,54.45,10.767
8.31,21.02,51.5,10.844
8.237,20.98,45.3,6.673
8.534,19.77,57.93,5.816
8.792,18.18,47.91,7.008
7.722,18.35,50.43,9.57
8.169,15.86,39.41,7.453
9.145,17.75,44.96,8.999
9.703,17.76,43.34,10.499
7.138,18.14,41.6,9.554
7.774,18.26,51.4,9.289
7.287,21.72,35.55,10.496
7.769,21.32,40.56,12.096
11.408,20.86,39.1,10.296
9.385,23.61,34.56,10.347
6.962,25.42,41.3,11.33
7.284,24.85,38.69,11.84
7.901,27.66,44.51,15.046
6.248,27.31,50.78,12.082
8.925,24.21,45.61,8.573
7.784,27.21,45.95,9.463
10.089,25.86,53.21,10.794
4.459,26.2,56.25,6.956
9.482,25.65,48.4,8.415
10.243,23.55,50.92,11.443
7.328,24.02,55.71,7.05
9.956,20.51,52.21,12.654
10.804,20.27,48.12,9.141
11.189,19.45,52.83,11.997
11.136,17.57,51.69,7.078
10.04,18.12,45.74,8.776
7.017,16.4,45.26,8.706
10.47,16.78,40.64,10.869
6.755,16.21,36.64,7.818
7.336,18.87,37.37,9.738
7.048,20.01,38.38,10.33
10.675,22.24,31.39,8.283
8.789,23.07,35.32,10.447
9.323,23.07,37.64,9.307
6.992,23.2,42.87,10.659
7.489,26.17,38.11,10.246
8.299,27.78,36.03,8.606
5.664,27.85,42.11,11.293
5.894,28.42,42.75,12.438
10.145,26.69,49.3,9.499
6.544,25.89,47.66,8.28
9.739,24.77,39.83,9.39
9.496,24.55,66.71,10.193
12.023,23.32,53.31,11.596
9.708,22.36,53.37,9.549
45.305,20.67,46.58,30.736
10.856,19.46,46.09,10.068
7.363,17.65,50.31,7.905
8.64,18.92,50.36,9.462
7.765,17.38,49.9,9.395
8.321,17.0,45.98,8.237
9.356,16.49,38.22,8.404
8.865,16.28,31.01,8.441
7.352,20.25,38.97,7.998
8.146,20.38,35.97,10.174
5.406,18.97,32.25,11.834
6.434,23.13,40.34,12.097
6.956,24.61,31.0,11.27
6.007,24.86,40.57,11.25
8.695,27.67,33.73,12.068
6.43,26.8,41.57,11.251
7.064,25.34,46.7,13.616
12.004,27.65,43.68,11.027
9.09,27.34,53.86,11.984
7.555,25.82,56.7,12.516
9.956,26.44,51.64,8.619
10.044,22.71,54.12,12.069
9.516,24.69,57.0,9.668
11.917,21.16,55.21,5.186
9.39,19.74,54.51,10.326
7.976,19.58,49.86,9.62
10.867,19.2,43.94,9.94
10.369,18.08,43.47,6.52
9.288,16.49,56.63,11.127
8.729,16.7,46.34,11.73
8.905,16.12,42.0,8.214
7.841,17.71,46.1,9.83
7.172,20.06,36.39,7.856
8.614,19.8,40.45,12.467
6.403,22.04,37.63,10.635
8.315,24.05,38.89,9.888
6.436,22.9,35.98,11.29
11.473,24.58,34.26,10.203
8.312,28.45,36.1,14.053
6.578,28.37,37.91,10.94
8.35,25.13,42.97,10.638
8.395,27.77,38.82,9.624
9.641,27.14,42.13,10.551
5.423,27.63,49.59,11.23
8.764,24.95,50.19,11.487
5.525,23.8,52.74,9.288
11.117,22.79,52.6,10.702
9.64,21.62,63.12,14.237
10.183,21.99,53.28,6.856
9.373,18.39,50.46,12.269
7.598,18.03,51.11,7.508
8.032,15.83,53.13,10.877
10.073,18.69,46.92,7.916
8.362,18.93,47.81,6.837
9.456,17.18,44.59,9.699
6.087,17.71,39.91,9.23
8.252,19.41,39.86,10.253
9.867,21.67,44.54,10.992
8.937,21.6,38.32,11.112
8.104,21.57,33.13,9.768
7.735,21.75,36.07,10.063
8.744,23.56,29.69,10.103
8.034,26.03,39.96,13.43
8.14,25.95,46.32,11.152
6.421,27.47,37.64,9.974
9.846,26.74,45.67,10.09
8.605,25.96,51.08,10.05
7.357,25.32,53.44,12.663
11.886,27.81,55.85,9.622
11.582,25.97,44.53,8.907
9.462,25.77,54.82,9.754
8.043,23.05,47.05,12.467
10.19,20.59,48.81,12.467
5.804,21.49,55.28,9.948
6.694,18.83,51.36,11.484
11.319,18.34,51.98,6.013
8.03,17.52,43.43,6.865
7.816,13.96,50.99,9.559
11.467,19.59,45.78,8.699
6.965,18.76,44.66,8.391
7.625,19.36,35.12,9.025
10.632,19.92,42.86,10.85
7.419,21.4,36.11,10.919
6.639,21.78,34.65,7.568
9.707,24.53,39.87,10.866
5.798,23.43,40.5,10.417
24.124,26.26,36.06,62.236
9.301,27.5,49.32,12.185
8.661,27.09,50.29,10.265
9.847,27.94,47.52,10.549
7.491,26.14,48.89,9.889
11.256,25.67,50.42,10.904
7.347,26.32,44.56,8.042
9.861,25.81,52.48,11.302
10.193,21.54,53.22,12.612
10.513,23.12,50.8,8.245
9.388,20.55,51.59,7.663
6.7,19.77,42.5,9.339
8.73,17.35,46.37,8.888
7.663,17.14,52.79,7.536
10.823,18.83,54.09,8.419
7.369,17.63,41.36,7.756
9.797,17.3,43.79,8.942
7.85,18.12,45.52,7.578
6.044,19.64,37.39,7.838
9.467,20.62,40.91,7.586
8.379,21.21,37.27,11.405
7.728,23.9,41.89,12.722
6.283,25.05,32.27,10.326
5.983,25.59,33.78,9.487
10.925,26.19,40.59,14.276
9.932,27.71,41.52,14.042
6.603,27.8,42.84,11.451
9.366,28.86,47.43,13.223
8.548,28.5,43.48,12.364
9.527,25.7,43.65,12.071
10.262,24.82,48.79,10.421
7.986,24.25,50.51,6.594
9.165,25.06,51.72,12.262
9.274,20.7,58.21,10.452
9.768,21.77,55.94,9.16
7.157,20.53,54.19,6.488
7.001,20.45,51.68,7.631
10.579,18.48,47.39,9.78
6.224,16.15,43.79,8.29
8.237,16.53,40.38,9.919
5.215,16.44,40.32,8.1
9.288,17.71,41.0,9.984
6.833,18.93,34.89,9.985
8.14,18.78,38.92,10.108
8.605,23.15,36.66,9.749
4.687,21.09,35.58,10.095
8.387,25.59,42.09,14.449
7.655,26.61,28.4,14.143
6.149,27.3,37.98,9.847
6.223,26.18,31.76,10.628
8.725,27.92,44.05,13.161
8.546,26.15,48.22,12.293
8.701,28.61,41.83,10.857
8.384,26.92,44.27,12.236
8.427,25.73,44.03,11.015
8.848,23.71,52.35,9.787
10.89,21.0,51.53,12.689
9.955,21.44,52.05,10.081
8.957,22.72,51.42,11.592
9.531,19.7,48.2,10.536
9.545,18.94,55.35,9.917
8.22,19.14,50.26,6.181
8.32,20.02,42.5,9.351
7.311,19.36,42.41,8.43
6.926,16.78,39.65,11.788
9.128,16.11,46.83,9.797
7.019,22.07,42.4,8.463
10.348,23.0,37.77,11.015
6.985,21.71,44.31,8.699
9.263,21.25,43.02,7.686
7.988,25.22,36.56,11.064
7.179,25.15,36.64,10.29
7.576,26.17,38.1,14.69
7.121,28.18,37.4,10.126
9.894,28.01,50.07,12.223
8.214,26.35,41.18,9.969
7.775,27.21,50.75,9.146
6.726,27.9,51.97,12.782
9.165,26.92,49.65,11.263
10.213,25.59,59.38,10.315
8.939,25.19,46.7,11.016
8.857,22.34,52.89,14.745
10.537,21.7,50.98,11.04
6.266,16.22,55.98,9.862
12.504,18.7,52.28,7.286
12.248,19.36,42.3,10.123
9.63,17.48,52.24,8.945
9.18,17.31,47.19,7.235
6.514,16.79,39.04,8.282
5.6,19.74,39.85,9.928
8.482,19.99,34.4,10.693
9.189,21.36,37.64,9.254
7.961,19.5,38.13,12.928
6.32,22.67,35.91,9.234
6.858,23.82,35.72,10.93
7.349,25.03,31.87,14.567
10.037,25.66,40.94,12.791
6.705,26.78,33.55,10.358
8.377,28.72,43.31,8.824
8.417,25.57,38.06,10.472
12.547,29.83,47.53,12.283
8.114,27.78,49.23,10.52
8.791,26.35,52.52,9.293
10.935,26.45,55.63,11.12
7.342,22.42,57.17,9.932
12.01,22.07,46.81,12.069
8.277,21.43,52.75,10.871
8.451,22.0,60.22,9.737
9.894,19.27,51.39,9.509
8.213,19.08,45.93,8.15
9.266,17.33,47.0,10.355
7.561,18.54,43.77,7.717
10.56,20.14,38.53,10.503
4.681,19.82,44.78,8.335
7.252,19.32,41.98,9.843
7.188,21.27,33.04,10.214
8.448,22.36,37.2,11.208
9.04,23.56,35.04,10.727
8.243,25.58,31.17,12.239
9.339,26.78,32.71,11.729
10.093,26.34,34.58,10.112
7.944,28.06,41.07,10.801
9.313,27.33,41.4,12.088
9.224,26.85,41.47,11.841
9.794,27.46,45.81,12.196
11.514,27.19,52.29,9.25
8.751,24.5,52.39,7.857
9.689,26.49,56.24,11.236
9.705,20.93,52.12,10.018
7.738,26.21,59.71,5.85
10.212,23.46,54.42,8.086
7.565,20.14,50.27,7.832
8.207,19.43,51.33,7.524
7.596,18.99,44.31,9.794
7.746,17.42,46.15,7.407
4.53,18.28,47.08,10.528
7.861,18.04,45.73,10.51
6.287,18.6,39.72,10.253
5.978,19.73,50.63,5.658
7.08,18.97,37.74,11.33
6.762,21.8,30.91,6.212
10.103,23.24,42.21,10.46
8.847,24.49,40.06,13.099
7.497,25.29,39.35,11.805
8.297,27.95,37.84,13.649
7.303,26.95,42.93,11.646
6.917,28.15,49.76,10.291
10.135,29.6,46.16,13.748
9.828,27.78,41.55,12.859
10.944,27.63,35.54,12.82
7.566,26.47,52.55,10.596
8.386,27.03,48.34,7.828
7.857,24.03,52.68,9.816
7.199,24.59,50.12,9.3
11.755,21.63,49.56,12.444
10.702,19.51,49.22,9.875
9.902,20.33,48.31,7.273
10.092,18.35,52.46,7.966
9.862,18.96,49.72,8.626
8.738,14.86,40.58,10.241
7.34,18.31,39.06,9.723
8.195,18.25,42.93,9.868
6.864,18.32,43.97,9.937
6.827,19.97,42.63,10.093
4.148,21.15,33.67,8.315
8.532,23.08,41.37,9.575
6.977,22.79,30.58,11.332
8.204,26.01,37.67,12.117
7.527,28.31,41.71,12.096
11.264,27.8,33.1,11.794
9.664,28.93,51.71,11.252
6.543,29.45,50.72,10.964
8.225,29.45,50.07,9.107
8.65,29.71,45.55,12.453
7.588,26.07,50.8,9.856
9.236,24.77,55.5,8.338
9.11,25.37,48.65,10.731
9.737,23.98,52.69,10.83
10.308,22.77,56.78,8.31
9.465,22.9,46.36,8.689
7.11,19.61,52.4,8.719
5.972,19.32,42.39,8.573
11.47,17.13,43.71,8.326
6.517,20.78,43.46,8.085
9.107,17.99,45.46,7.228
8.832,18.52,38.67,8.977
6.795,19.27,40.32,11.818
7.794,19.95,35.8,10.892
10.207,21.05,35.63,10.296
9.518,22.59,42.48,9.414
5.96,22.88,33.15,11.013
8.697,24.78,41.58,13.248
7.986,29.1,39.82,12.141
8.145,28.43,39.17,13.139
6.803,29.16,38.54,13.322
11.47,29.63,40.89,9.484
11.178,30.25,44.59,10.464
8.639,25.43,48.88,13.765
10.994,25.28,53.55,10.218
11.252,24.76,51.2,11.484
9.218,23.95,52.27,7.759
11.689,22.86,53.14,9.318
8.965,21.39,55.11,9.505
9.811,20.98,54.98,12.55
7.213,19.73,45.59,9.19
6.77,18.02,48.35,8.82
9.534,15.78,52.46,9.038
8.404,17.12,40.28,8.943
7.853,17.82,43.77,8.632
10.156,18.68,40.86,10.202
5.151,18.42,37.62,8.187
6.154,20.22,44.98,8.754
9.6,20.66,37.96,12.984
8.529,23.16,43.59,8.964
7.878,23.31,37.84,13.725
8.924,24.79,40.46,9.8
9.981,25.27,37.58,10.643
10.128,27.45,39.28,9.535
6.796,27.1,45.11,7.717
10.243,29.4,47.25,11.444
9.77,28.62,50.01,14.298
10.418,27.55,51.05,11.226
7.152,25.89,45.85,8.627
9.444,26.26,49.25,10.825
10.434,25.43,56.67,8.496
6.816,23.48,45.71,9.392
8.877,23.94,54.44,8.854
10.665,21.36,52.02,7.653
8.369,20.87,54.6,8.442
9.646,19.14,51.21,11.108
6.26,19.29,44.96,9.29
9.316,17.44,42.78,8.725
5.234,18.01,41.45,5.737
7.228,19.48,43.93,10.091
9.176,20.27,30.75,11.716
9.722,21.5,39.32,10.046
6.013,23.42,34.35,11.492
6.657,21.68,38.38,12.193
8.567,23.52,39.26,11.1
5.163,26.17,32.04,10.648
9.377,26.06,39.05,14.273
6.585,31.78,42.24,13.938
10.358,28.84,43.9,12.552
10.258,28.3,45.13,12.476
10.881,27.6,42.8,10.765
